"","ctrl_g1","taz_g1","ctrl_g2","taz_g2","ctrl_g3","taz_g3","ctrl_g4","taz_g4","ctrl_g5","taz_g5","ctrl_g6","taz_g6","ctrl_g7","taz_g7","ctrl_g8","taz_g8"
"AAMP",56.3191077757174,56.3222003205073,63.0053791542823,75.1624509389469,66.4599654681362,52.1904395523856,61.6306869514171,55.0882291005972,53.3277772196577,56.9004347781673,63.5135511457762,73.6196653802947,54.1282574366863,60.4618871418923,74.2306098544235,66.9598035154016
"AAR2",43.4743989847643,45.8214511082093,41.3472800699978,48.2524376398178,55.7090887012318,51.2057142778123,68.4785410571301,57.0211494199164,43.9720268302441,40.3809537135381,56.5667564892069,35.2970998398674,45.6375503877944,50.9152733826461,55.6729573908176,38.1155804626132
"AARD",1.97610904476202,1.90922712950872,0.984459049285661,0,0,0.984725274573314,0,1.9329203193192,1.87115007788273,1.83549789606991,0.992399236652753,3.02546570056006,5.30669190555748,2.12146972427692,1.03098069242255,0
"AARS1",249.977794162395,61.0952681442791,218.549908941417,58.4596840636254,190.583724504214,50.220989003239,144.783201092218,66.6857510165124,175.888107320976,73.4199158427965,172.677467177579,81.6875739151216,83.8457321078083,68.947766039,106.191011319523,63.86935104546
"AARS2",19.7610904476202,20.0468848598416,13.7824266899993,19.4865613545418,13.6829340669692,22.6486813151862,16.6305028281602,10.6310617562556,14.9692006230618,22.9437237008739,16.8707870230968,16.1358170696536,20.1654292411184,16.9717577942154,24.7435366181412,23.693468936219
"AARSD1P1",0,0,0.984459049285661,0,0,0,0,0,0,0,0,0,0,0,0,0
"AASDH",11.8566542685721,19.0922712950872,16.7358038378562,18.5586298614684,15.6376389336791,13.7861538440264,22.5000920616285,12.5639820755748,16.8403507009445,12.8484852724894,10.9163916031803,15.1273285028003,8.49070704889198,11.6680834835231,13.4027490014931,17.5125639963358
"AASDHPPT",157.10066905858,102.143651428717,137.824266899993,92.7931493073419,130.965226069563,88.6252747115982,97.8264872244716,93.7466354869812,121.624755062377,88.1038990113558,86.3387335887895,73.6196653802947,83.8457321078083,86.9802586953538,78.3545326241137,78.2914625718542
"AASS",30.6296901938112,83.0513801336294,30.5182305278555,54.7479580913317,24.4338108338736,57.1140659252522,36.1958002730545,61.8534502182144,43.9720268302441,58.7359326742372,38.7035702294574,43.3650083746942,32.9014898144564,40.3079247612615,30.9294207726765,49.4472395190658
"AATF",196.622849953821,107.871332817243,192.95397365999,93.7210808004153,174.946085570535,91.5794505353182,137.935346986505,115.975219159152,153.434306386384,108.294375868125,144.890288551302,92.7809481505085,131.605959257826,102.891281627431,119.593760321016,94.7738757448761
"AATK",0,0,0,0,0,0,0,0,0,0,0,0,1.0613383811115,0,0,0
"ABALON",0,0,0,0.927931493073419,0,0,0,0,0,0,0,0,0,0,0,0
"ABAT",0,0,0,0,0.977352433354944,0.984725274573314,0,0.9664601596596,0,0,1.98479847330551,1.00848856685335,0,0,0,0
"ABCA1",73.1160346561946,68.732176662314,83.6790191892812,73.3065879528001,59.6184984346516,82.7169230641583,57.7176274624382,71.5180518148104,63.6191026480127,74.3376647908315,56.5667564892069,50.4244283426676,36.0855049577909,63.6440917283077,47.4251118514372,42.2361837558687
"ABCA10",2.96416356714302,0,0.984459049285661,2.78379447922026,0,3.93890109829325,1.95652974448943,0,0,0.917748948034956,1.98479847330551,1.00848856685335,1.0613383811115,1.06073486213846,1.03098069242255,6.18090493988322
"ABCA11P",6.91638165666705,9.54613564754361,12.7979676407136,4.63965746536709,6.84146703348461,11.8167032948798,10.7609135946919,3.8658406386384,9.35575038941364,11.9307363244544,9.92399236652753,3.02546570056006,6.36803028666898,19.0932275184923,6.18588415453529,7.21105576319709
"ABCA13",0.988054522381008,0,1.96891809857132,0,0,0.984725274573314,0.978264872244716,0,0,0,0.992399236652753,0,0,1.06073486213846,0,0
"ABCA2",25.6894175819062,55.3675867557529,22.6425581335702,36.1893282298633,16.6149913670341,34.465384610066,19.5652974448943,40.5913267057032,27.1316761292995,33.9567110772934,25.8023801529716,54.4583826100811,38.2081817200139,31.8220458641538,34.0223628499441,40.1758821092409
"ABCA3",15.8088723580961,21.9561119893503,15.7513447885706,12.0631094099544,17.592343800389,14.7708791185997,23.4783569338732,8.6981414369364,17.7759257398859,17.4372300126642,10.9163916031803,23.1952370376271,20.1654292411184,15.9110229320769,26.8054980029863,14.4221115263942
"ABCA4",0,0,0,0,0,0,0.978264872244716,0,0,0,0,0,0,2.12146972427692,0,0
"ABCA5",10.8685997461911,6.68229495328052,14.7668857392849,9.27931493073419,13.6829340669692,11.8167032948798,8.80438385020244,10.6310617562556,11.2269004672964,8.25974053231461,5.95439541991652,4.03395426741341,3.18401514333449,5.30367431069231,19.5886331560284,7.21105576319709
"ABCA6",0,0,2.95337714785698,0,0,0,1.95652974448943,0,1.87115007788273,0,1.98479847330551,0,3.18401514333449,0,4.12392276969019,0
"ABCA7",0.988054522381008,12.4099763418067,8.86013144357095,7.42345194458735,6.84146703348461,14.7708791185997,7.82611897795773,9.664601596596,9.35575038941364,8.25974053231461,8.93159312987477,17.144305636507,12.736060573338,12.7288183456615,11.340787616648,8.24120658651096
"ABCB10",23.7133085371442,49.6399053672268,19.6891809857132,40.8289856952304,24.4338108338736,43.3279120812258,35.2175354008098,33.826105588086,26.1961010903582,57.8181837262022,28.7795778629298,46.3904740752542,30.7788130522334,35.0042504505692,22.6815752332961,43.2663345791826
"ABCB4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03098069242255,0
"ABCB6",6.91638165666705,4.7730678237718,3.93783619714264,9.27931493073419,5.86411460012967,14.7708791185997,7.82611897795773,7.7316812772768,9.35575038941364,8.25974053231461,4.96199618326376,8.06790853482682,3.18401514333449,0,8.24784553938039,7.21105576319709
"ABCB7",34.5819082833353,29.5930205073852,32.4871486264268,25.0541503129823,30.2979254340033,37.4195604337859,37.1740651452992,36.7254860670648,22.4538009345927,22.025974752839,20.8403839697078,21.1782599039204,16.981414097784,31.8220458641538,14.4337296939157,21.6331672895913
"ABCB8",12.8447087909531,19.0922712950872,9.84459049285661,12.9910409030279,17.592343800389,24.6181318643328,14.6739730836707,21.2621235125112,14.9692006230618,23.8614726489089,15.878387786444,17.144305636507,12.736060573338,13.7895532078,17.5266717711833,23.693468936219
"ABCB9",4.94027261190504,9.54613564754361,6.89121334499963,2.78379447922026,10.7508767669044,5.90835164743988,5.8695892334683,3.8658406386384,7.48460031153091,12.8484852724894,3.96959694661101,9.07639710168018,7.42936866778048,6.36440917283077,7.21686484695784,8.24120658651096
"ABCC1",48.4146715966694,71.5960173565771,72.8499696471389,69.5948619805064,53.7543838345219,66.9613186709853,65.543746440396,53.155308781278,63.6191026480127,74.3376647908315,55.5743572525542,67.5687339791746,52.0055806744633,74.2514403496923,62.8898222377755,74.1708592785987
"ABCC10",32.6057992385733,21.0014984245959,27.5648533799985,24.1262188199089,32.2526303007132,23.6334065897595,13.695708211426,24.16150399149,24.3249510124755,26.6147194930137,18.8555854964023,23.1952370376271,18.0427524788954,15.9110229320769,30.9294207726765,19.5728656429635
"ABCC11",0,0,0,0,0.977352433354944,0,0,0,0,0,0,0,0,0,0,0
"ABCC2",0.988054522381008,1.90922712950872,0.984459049285661,0,2.93205730006483,0,0.978264872244716,1.9329203193192,0.935575038941364,3.67099579213982,3.96959694661101,1.00848856685335,2.12267676222299,0,0,1.03015082331387
"ABCC3",14.8208178357151,26.7291798131221,12.7979676407136,23.1982873268355,9.77352433354944,46.2820879049457,9.78264872244716,30.9267251091072,13.0980505451791,8.25974053231461,11.908790839833,34.288611273014,10.613383811115,36.0649853127077,18.5576524636059,17.5125639963358
"ABCC4",29.6416356714302,36.2753154606657,38.3939029221408,46.3965746536709,38.1167449008428,44.3126373557991,39.1305948897886,36.7254860670648,36.4874265187132,38.5454558174682,26.7947793896243,29.2461684387472,32.9014898144564,40.3079247612615,30.9294207726765,39.1457312859271
"ABCC5",32.6057992385733,19.0922712950872,33.4716076757125,33.4055337506431,38.1167449008428,25.6028571389062,39.1305948897886,27.0608844704688,22.4538009345927,22.9437237008739,24.8099809163188,34.288611273014,36.0855049577909,31.8220458641538,50.5180539287049,43.2663345791826
"ABCC6",0,0,0,0,0,0,1.95652974448943,0,0.935575038941364,0.917748948034956,0.992399236652753,0,0,1.06073486213846,2.0619613848451,0
"ABCC6P1",0,0,0,0,0,0,0,0,0,0,0,0,0,1.06073486213846,0,0
"ABCC6P2",0,0.954613564754361,3.93783619714264,0.927931493073419,0,0.984725274573314,0,0,0,0,0,1.00848856685335,0,0,0,0
"ABCC9",0.988054522381008,0,0.984459049285661,0,2.93205730006483,0,0,0,1.87115007788273,0,0,1.00848856685335,0,0,1.03098069242255,0
"ABCD1",10.8685997461911,12.4099763418067,7.87567239428529,19.4865613545418,14.6602865003242,11.8167032948798,9.78264872244716,7.7316812772768,4.67787519470682,16.5194810646292,18.8555854964023,13.1103513690936,11.6747221922265,6.36440917283077,19.5886331560284,17.5125639963358
"ABCD3",52.3668896861934,97.3705836049448,52.17632961214,90.937286321195,77.2108422350406,93.5489010844648,60.6524220791724,99.5453964449388,42.1008767523614,95.4458905956354,51.6047603059431,102.865833819042,49.8829039122404,90.1624632817692,67.0137450074657,77.2613117485403
"ABCD4",20.7491449700012,35.3207018959113,31.5026895771412,29.6938077783494,46.9129168010373,29.5417582371994,30.3262110395862,28.993804789788,31.8095513240064,30.2857152851536,30.7643763362353,37.3140769735741,27.5947979088989,28.6398412777385,41.2392276969019,31.93467552273
"ABCE1",182.790086640486,264.427957436958,152.591152639277,251.469434622896,178.855495303955,222.547912053569,204.457358299146,286.072207259242,186.179432749331,256.051956501753,182.601459544106,227.918416108858,231.371767082306,239.726078843292,205.165157792087,264.748761591665
"ABCF1",8.89249070142907,10.500749212298,6.89121334499963,38.9731227090836,57.6637935679417,18.709780216893,17.6087677004049,0.9664601596596,10.291325428355,8.25974053231461,4.96199618326376,12.1018628022402,8.49070704889198,11.6680834835231,9.27882623180294,1.03015082331387
"ABCF2",19.7610904476202,21.9561119893503,20.6736400349989,22.270355833762,20.5244011004538,17.7250549423196,19.5652974448943,23.1950438318304,16.8403507009445,13.7662342205243,28.7795778629298,10.0848856685335,9.55204543000347,24.3969018291846,15.4647103863382,22.6633181129051
"ABCF2-H2BE1",0,0.954613564754361,0,0,0,0.984725274573314,0,0,0,0,0,0,0,0,0,0
"ABCF3",34.5819082833353,44.8668375434549,41.3472800699978,44.5407116675241,44.9582119343274,44.3126373557991,56.7393625901935,44.4571673443416,48.6499020249509,44.9696984537129,33.7415740461936,37.3140769735741,43.5148736255714,43.4901293476769,58.7658994680853,51.5075411656935
"ABCG1",0.988054522381008,0.954613564754361,0,0.927931493073419,0,2.95417582371994,0.978264872244716,0.9664601596596,0,1.83549789606991,0,0,1.0613383811115,2.12146972427692,3.09294207726765,5.15075411656935
"ABCG2",12.8447087909531,12.4099763418067,9.84459049285661,6.49552045151393,26.3885157005835,4.92362637286657,11.7391784669366,2.8993804789788,9.35575038941364,3.67099579213982,9.92399236652753,16.1358170696536,8.49070704889198,6.36440917283077,11.340787616648,4.12060329325548
"ABCG4",0,0.954613564754361,1.96891809857132,0,0.977352433354944,0.984725274573314,0,0,0,0,0,1.00848856685335,0,0,1.03098069242255,0
"ABHD10",27.6655266266682,37.2299290254201,38.3939029221408,37.1172597229368,21.5017535338088,30.5264835117727,25.4348866783626,33.826105588086,33.6807014018891,46.8051963497828,30.7643763362353,39.3310541072808,36.0855049577909,35.0042504505692,36.0843242347892,40.1758821092409
"ABHD11",10.8685997461911,6.68229495328052,4.92229524642831,8.35138343766077,4.88676216677472,7.87780219658651,4.89132436122358,8.6981414369364,6.54902527258955,13.7662342205243,8.93159312987477,19.1612827702137,11.6747221922265,8.48587889710769,9.27882623180294,10.3015082331387
"ABHD11-AS1",0,0,0,0,0,0,0.978264872244716,0,0,0,0,1.00848856685335,0,0,0,0
"ABHD12",39.5221808952403,53.4583596262442,36.4249848235695,54.7479580913317,43.0035070676176,66.9613186709853,27.391416422852,58.9540697392356,38.3585765965959,52.3116900379925,59.5439541991652,60.5093140112012,49.8829039122404,49.8545385205077,47.4251118514372,53.5678428123213
"ABHD13",27.6655266266682,10.500749212298,32.4871486264268,12.0631094099544,28.3432205672934,17.7250549423196,28.3696812950968,7.7316812772768,25.2605260514168,17.4372300126642,22.8251824430133,14.1188399359469,26.5334595277874,16.9717577942154,22.6815752332961,18.5427148196497
"ABHD14A",2.96416356714302,0.954613564754361,2.95337714785698,3.71172597229367,1.95470486670989,1.96945054914663,1.95652974448943,2.8993804789788,0.935575038941364,2.75324684410487,3.96959694661101,2.01697713370671,3.18401514333449,2.12146972427692,5.15490346211274,4.12060329325548
"ABHD14B",20.7491449700012,30.5476340721395,26.5803943307129,30.6217392714228,36.1620400341329,30.5264835117727,24.4566218061179,26.0944243108092,24.3249510124755,22.025974752839,24.8099809163188,32.2716341393073,14.858737335561,24.3969018291846,15.4647103863382,30.9045246994161
"ABHD15",1.97610904476202,16.2284306008241,2.95337714785698,12.9910409030279,5.86411460012967,19.6945054914663,4.89132436122358,16.4298227142132,10.291325428355,12.8484852724894,10.9163916031803,18.1527942033604,12.736060573338,21.2146972427692,14.4337296939157,14.4221115263942
"ABHD16A",1.97610904476202,8.59152208278925,2.95337714785698,0,0.977352433354944,0.984725274573314,2.93479461673415,2.8993804789788,2.80672511682409,0.917748948034956,4.96199618326376,2.01697713370671,3.18401514333449,4.24293944855384,0,1.03015082331387
"ABHD17A",16.7969268804771,26.7291798131221,11.8135085914279,16.7027668753215,16.6149913670341,16.7403296677463,6.84785410571301,23.1950438318304,11.2269004672964,19.2727279087341,19.8479847330551,35.2970998398674,19.1040908600069,28.6398412777385,8.24784553938039,30.9045246994161
"ABHD17AP6",0,0,0,0,0,0,0.978264872244716,0,0,0,0,1.00848856685335,0,0,0,0
"ABHD17B",19.7610904476202,21.9561119893503,26.5803943307129,20.4144928476152,22.4791059671637,12.8014285694531,17.6087677004049,20.2956633528516,21.5182258956514,16.5194810646292,21.8327832063606,21.1782599039204,20.1654292411184,24.3969018291846,28.8674593878314,17.5125639963358
"ABHD17C",20.7491449700012,25.7745662483677,21.6580990842845,37.1172597229368,29.3205730006483,31.511208786346,25.4348866783626,36.7254860670648,16.8403507009445,42.216451609608,34.7339732828463,29.2461684387472,36.0855049577909,42.4293944855384,36.0843242347892,40.1758821092409
"ABHD18",18.7730359252391,13.364589906561,4.92229524642831,10.2072464238076,9.77352433354944,10.8319780203064,11.7391784669366,11.5975219159152,3.74230015576545,11.9307363244544,10.9163916031803,11.0933742353869,7.42936866778048,12.7288183456615,5.15490346211274,10.3015082331387
"ABHD2",83.9846344023857,71.5960173565771,72.8499696471389,76.0903824320203,65.4826130347813,90.5947252607449,74.3481302905984,91.813715167662,72.9748530374264,80.7619074270762,66.4907488557344,90.7639710168017,89.1524240133657,103.952016489569,89.6953202407617,78.2914625718542
"ABHD3",16.7969268804771,10.500749212298,10.8290495421423,12.9910409030279,25.4111632672286,17.7250549423196,25.4348866783626,12.5639820755748,14.0336255841205,19.2727279087341,17.8631862597495,10.0848856685335,18.0427524788954,16.9717577942154,12.3717683090706,11.3316590564526
"ABHD4",9.88054522381008,28.6384069426308,21.6580990842845,23.1982873268355,7.81881946683956,33.4806593354927,11.7391784669366,16.4298227142132,14.9692006230618,29.3679663371186,25.8023801529716,21.1782599039204,20.1654292411184,31.8220458641538,19.5886331560284,29.8743738761022
"ABHD5",56.3191077757174,63.0044952737878,61.036461055711,40.8289856952304,75.2561373683307,67.9460439455586,45.9784489955017,75.3838924534488,52.3922021807164,66.0779242585168,74.4299427489564,55.4668711769344,73.2323482966933,59.4011522797538,56.7039380832402,56.6582952822629
"ABHD6",8.89249070142907,11.4553627770523,8.86013144357095,17.630698368395,7.81881946683956,13.7861538440264,17.6087677004049,8.6981414369364,10.291325428355,6.42424263624469,9.92399236652753,12.1018628022402,11.6747221922265,7.42514403496923,15.4647103863382,8.24120658651096
"ABHD8",7.90443617904806,8.59152208278925,10.8290495421423,12.0631094099544,18.5696962337439,8.86252747115982,23.4783569338732,10.6310617562556,20.58265085671,12.8484852724894,18.8555854964023,5.04244283426676,19.1040908600069,15.9110229320769,29.8984400802539,13.3919607030803
"ABI1",84.9726889247667,63.0044952737878,86.6323963371382,53.8200265982583,90.8937763020098,61.0529670235454,70.4350708016196,45.4236275040012,58.9412274533059,71.5844179467266,66.4907488557344,59.5008254443478,56.2509341989093,79.5551146603846,58.7658994680853,63.86935104546
"ABI2",60.2713258652415,74.4598580508401,76.7878058442816,73.3065879528001,60.5958508680066,80.7474725150117,58.695892334683,79.2497330920872,64.5546776869541,75.2554137388664,54.5819580159014,62.5262911449079,46.6988887689059,78.4943797982461,65.9827643150431,77.2613117485403
"ABI3BP",3.95221808952403,0.954613564754361,2.95337714785698,3.71172597229367,2.93205730006483,0.984725274573314,4.89132436122358,4.832300798298,0.935575038941364,0.917748948034956,0.992399236652753,0,0,5.30367431069231,1.03098069242255,0
"ABITRAM",16.7969268804771,10.500749212298,22.6425581335702,16.7027668753215,28.3432205672934,10.8319780203064,19.5652974448943,5.7987609579576,16.8403507009445,2.75324684410487,13.8935893131385,9.07639710168018,16.981414097784,16.9717577942154,21.6505945408735,15.4522623497081
"ABL1",125.482924342388,134.600512630365,142.746562146421,96.5048752796355,142.693455269822,110.289230752211,135.978817242016,126.606280915408,129.109355373908,111.965371660265,152.829482444524,105.891299519602,128.421944114491,124.1059788702,143.306316246734,103.015082331387
"ABL2",236.145030849061,113.599014205769,253.990434715701,104.856258717296,224.791059671637,148.69351646057,227.935715233019,153.667165385876,208.633233683924,127.567103776859,196.495048857245,121.018628022402,136.912651163383,140.017001802277,161.86396871034,128.768852914234
"ABLIM1",87.9368524919097,92.597515781173,73.8344286964246,109.495916182663,79.1655471017505,98.4725274573314,84.1307790130456,112.109378520514,56.1345023364818,96.3636395436704,63.5135511457762,100.848856685335,91.2751007755887,89.1017284196307,73.1996291620009,87.562819981679
"ABLIM2",0.988054522381008,1.90922712950872,0.984459049285661,0,4.88676216677472,2.95417582371994,0.978264872244716,2.8993804789788,0,2.75324684410487,3.96959694661101,2.01697713370671,2.12267676222299,2.12146972427692,6.18588415453529,1.03015082331387
"ABLIM3",66.1996529995275,27.6837933778765,62.0209201049967,44.5407116675241,43.9808595009725,41.3584615320792,59.6741572069277,39.6248665460436,64.5546776869541,44.0519495056779,62.5211519091234,49.4159397758143,48.8215655311289,45.6115990719538,53.6109960059725,36.0552788159855
"ABR",108.685997461911,99.2798107344535,109.274954470708,105.78419021037,109.463472535754,115.212857125078,135.978817242016,98.5789362852792,113.204579711905,102.787882179915,113.133512978414,111.942230920722,113.56320677893,121.984509145923,126.810625167973,93.7437249215622
"ABRACL",20.7491449700012,8.59152208278925,8.86013144357095,6.49552045151393,14.6602865003242,9.84725274573313,16.6305028281602,12.5639820755748,29.0028262071823,5.50649368820974,29.7719770995826,9.07639710168018,29.7174746711219,13.7895532078,22.6815752332961,21.6331672895913
"ABRAXAS1",27.6655266266682,26.7291798131221,28.5493124292842,24.1262188199089,31.2752778673582,24.6181318643328,38.1523300175439,23.1950438318304,29.9384012461236,33.0389621292584,28.7795778629298,22.1867484707738,35.0241665766794,31.8220458641538,26.8054980029863,21.6331672895913
"ABRAXAS2",29.6416356714302,34.366088331157,38.3939029221408,38.9731227090836,39.0940973341978,26.5875824134795,26.4131515506073,30.9267251091072,29.0028262071823,30.2857152851536,35.7263725194991,27.2291913050405,25.4721211466759,29.7005761398769,20.619613848451,32.9648263460438
"ABT1",22.7252540147632,28.6384069426308,25.5959352814272,35.2613967367899,32.2526303007132,26.5875824134795,33.2610056563203,41.5577868653628,30.873976285065,28.4502173890836,23.8175816796661,40.3395426741341,37.1468433389024,43.4901293476769,28.8674593878314,60.7788985755184
"ABTB1",14.8208178357151,8.59152208278925,9.84459049285661,2.78379447922026,13.6829340669692,5.90835164743988,7.82611897795773,3.8658406386384,6.54902527258955,5.50649368820974,9.92399236652753,7.05941996797347,12.736060573338,9.54661375924615,9.27882623180294,9.27135740982483
"ABTB2",40.5102354176213,20.0468848598416,39.3783619714265,25.9820818060557,34.2073351674231,17.7250549423196,40.1088597620334,23.1950438318304,29.0028262071823,13.7662342205243,34.7339732828463,30.2546570056006,19.1040908600069,13.7895532078,36.0843242347892,14.4221115263942
"ACAA1",9.88054522381008,24.8199526836134,10.8290495421423,25.9820818060557,18.5696962337439,20.6792307660396,19.5652974448943,24.16150399149,18.7115007788273,21.108225804804,18.8555854964023,41.3480312409875,13.7973989544495,13.7895532078,30.9294207726765,30.9045246994161
"ACAA2",45.4505080295264,30.5476340721395,35.4405257742838,31.5496707644962,41.0488022009077,30.5264835117727,47.9349787399911,27.0608844704688,43.9720268302441,23.8614726489089,37.7111709928046,72.6111768134414,50.9442422933518,38.1864550369846,49.4870732362823,44.2964854024964
"ACACA",55.3310532533364,77.3236987451032,46.2695753164261,81.6579713904608,51.7996789678121,83.7016483387317,59.6741572069277,104.377697243237,51.456627141775,81.6796563751111,69.4679465656927,78.6621082145615,72.1710099155818,96.5268724546,77.3235519316911,77.2613117485403
"ACACB",12.8447087909531,2.86384069426308,7.87567239428529,6.49552045151393,6.84146703348461,8.86252747115982,8.80438385020244,5.7987609579576,11.2269004672964,10.0952384283845,5.95439541991652,9.07639710168018,6.36803028666898,6.36440917283077,14.4337296939157,7.21105576319709
"ACAD10",11.8566542685721,7.63690851803489,12.7979676407136,7.42345194458735,16.6149913670341,10.8319780203064,10.7609135946919,6.7652211176172,12.1624755062377,12.8484852724894,10.9163916031803,10.0848856685335,11.6747221922265,3.18220458641538,14.4337296939157,12.3618098797664
"ACAD8",32.6057992385733,32.4568612016483,42.3317391192834,37.1172597229368,24.4338108338736,14.7708791185997,31.3044759118309,26.0944243108092,35.5518514797718,31.2034642331885,33.7415740461936,26.2207027381872,37.1468433389024,19.0932275184923,40.2082470044794,28.8442230527884
"ACAD9",41.4982899400023,27.6837933778765,33.4716076757125,31.5496707644962,38.1167449008428,29.5417582371994,25.4348866783626,21.2621235125112,35.5518514797718,36.7099579213982,31.7567755728881,24.2037256044805,25.4721211466759,35.0042504505692,29.8984400802539,22.6633181129051
"ACADL",0,0.954613564754361,0.984459049285661,0,0,0,1.95652974448943,0,0.935575038941364,0,0,0,0,0,2.0619613848451,0
"ACADM",47.4266170742884,44.8668375434549,47.2540343657117,38.9731227090836,39.0940973341978,32.4959340609193,59.6741572069277,44.4571673443416,39.2941516355373,39.4632047655031,41.6807679394156,39.3310541072808,52.0055806744633,33.9435155884308,46.3941311590147,41.2060329325548
"ACADS",1.97610904476202,5.72768138852616,0.984459049285661,1.85586298614684,10.7508767669044,2.95417582371994,3.91305948897886,2.8993804789788,2.80672511682409,3.67099579213982,2.97719770995826,1.00848856685335,0,7.42514403496923,4.12392276969019,1.03015082331387
"ACADSB",12.8447087909531,28.6384069426308,12.7979676407136,23.1982873268355,16.6149913670341,25.6028571389062,18.5870325726496,19.329203193192,16.8403507009445,26.6147194930137,17.8631862597495,16.1358170696536,15.9200757166725,15.9110229320769,12.3717683090706,15.4522623497081
"ACADVL",266.774721042872,199.514235033661,230.363417532845,184.65836712161,221.859002371572,153.617142833437,202.500828554656,144.00256378928,231.087034618517,173.454551178607,250.084607636494,254.139118847045,241.985150893421,221.693586186938,383.524817581188,261.658309121723
"ACAP1",0,0,0,0,0,0,0,1.9329203193192,0.935575038941364,0,0.992399236652753,0,0,0,0,0
"ACAP2",63.2354894323845,67.7775630975596,73.8344286964246,56.6038210774785,57.6637935679417,51.2057142778123,64.5654815681513,58.9540697392356,66.4258277648368,67.9134221545868,65.4983496190817,43.3650083746942,58.3736109611323,53.0367431069231,63.920802930198,40.1758821092409
"ACAP3",15.8088723580961,26.7291798131221,14.7668857392849,28.765876285276,14.6602865003242,38.4042857083592,9.78264872244716,26.0944243108092,14.9692006230618,24.7792215969438,38.7035702294574,19.1612827702137,21.2267676222299,9.54661375924615,44.3321697741696,41.2060329325548
"ACAT1",51.3788351638124,72.5506309213314,74.8188877457103,84.4417658696811,73.3014325016208,72.8696703184252,70.4350708016196,77.316812772768,59.8768024922473,84.432903219216,69.4679465656927,79.6705967814149,78.5390402022508,95.4661375924615,49.4870732362823,75.2010101019125
"ACAT2",40.5102354176213,46.7760646729637,37.4094438728551,67.7389989943596,43.0035070676176,65.976593396412,33.2610056563203,63.7863705375336,43.0364517913027,54.1471879340624,43.6655664127211,66.5602454123213,48.8215655311289,42.4293944855384,40.2082470044794,49.4472395190658
"ACBD3",89.9129615366717,62.0498817090334,79.7411829921386,70.5227934735798,82.0976044018153,62.0376922981188,65.543746440396,62.819910377874,73.9104280763677,77.0909116349363,74.4299427489564,67.5687339791746,46.6988887689059,58.3404174176154,65.9827643150431,51.5075411656935
"ACBD4",1.97610904476202,1.90922712950872,1.96891809857132,7.42345194458735,4.88676216677472,9.84725274573313,5.8695892334683,8.6981414369364,2.80672511682409,8.25974053231461,7.93919389322202,4.03395426741341,0,3.18220458641538,3.09294207726765,3.09045246994161
"ACBD5",49.4027261190504,62.0498817090334,51.1918705628544,66.8110675012861,61.5732033013615,48.2515384540924,73.3698654183537,57.0211494199164,59.8768024922473,58.7359326742372,64.5059503824289,53.4498940432277,52.0055806744633,62.5833568661692,51.5490346211274,72.1105576319709
"ACBD6",23.7133085371442,33.4114747664026,38.3939029221408,38.0451912160102,37.1393924674879,39.3890109829325,42.0653895065228,47.3565478233204,38.3585765965959,26.6147194930137,42.6731671760684,40.3395426741341,32.9014898144564,35.0042504505692,28.8674593878314,28.8442230527884
"ACBD7",2.96416356714302,9.54613564754361,11.8135085914279,4.63965746536709,3.90940973341978,8.86252747115982,4.89132436122358,5.7987609579576,16.8403507009445,11.0129873764195,11.908790839833,6.05093140112012,7.42936866778048,6.36440917283077,10.3098069242255,8.24120658651096
"ACCS",2.96416356714302,2.86384069426308,5.90675429571397,8.35138343766077,0.977352433354944,1.96945054914663,6.84785410571301,3.8658406386384,6.54902527258955,1.83549789606991,3.96959694661101,1.00848856685335,0,1.06073486213846,3.09294207726765,3.09045246994161
"ACD",10.8685997461911,16.2284306008241,13.7824266899993,11.135177916881,17.592343800389,23.6334065897595,13.695708211426,16.4298227142132,12.1624755062377,15.6017321165943,8.93159312987477,15.1273285028003,11.6747221922265,11.6680834835231,18.5576524636059,12.3618098797664
"ACE",0,0,0.984459049285661,0,0,0.984725274573314,0,0,0,0,2.97719770995826,0,0,0,0,0
"ACE2",0,0.954613564754361,0.984459049285661,0,0,0,0.978264872244716,0,0,0,0,0,0,0,0,0
"ACER2",0.988054522381008,0,0.984459049285661,1.85586298614684,0,0,0.978264872244716,0,4.67787519470682,0,0.992399236652753,4.03395426741341,0,1.06073486213846,1.03098069242255,2.06030164662774
"ACER3",53.3549442085744,42.0029968491919,55.129706759997,51.9641636121114,46.9129168010373,45.2973626303724,72.391600546109,45.4236275040012,68.2969778427195,48.6406942458527,38.7035702294574,51.432916909521,58.3736109611323,44.5508642098154,56.7039380832402,55.628144458949
"ACHE",0,0.954613564754361,0.984459049285661,0.927931493073419,0,0,0,0.9664601596596,0,0,0,0,0,0,0,0
"ACIN1",125.482924342388,154.647397490206,110.259413519994,136.405929481793,106.531415235689,158.540769206303,137.935346986505,159.465926343834,143.142980958029,131.238099568999,151.837083207871,164.383636397096,133.728636020049,161.231699045046,176.297698404256,151.432171027139
"ACKR3",0,4.7730678237718,0,1.85586298614684,0,0,0,0.9664601596596,0,2.75324684410487,0,3.02546570056006,0,2.12146972427692,0,1.03015082331387
