"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACADSB",18.4201661127378,0.470219326603764,0.212618130836012,2.21156739904949,0.0269965700875472,0.0966860386258014
"ACADVL",226.307340896492,-0.349364734043261,0.130759183597983,-2.67181795136759,0.00754415643466888,0.0352755400944524
"ACAP1",0.241305912182082,-0.0185272467827231,1.91341818500112,-0.00968280061721703,0.992274363603981,NA
"ACAP2",59.5343755298551,-0.221937767915863,0.123351334521704,-1.79923280746356,0.0719818618407647,0.199433874750675
"ACAP3",24.3085824215998,0.30588386854088,0.291513941856997,1.0492941318427,0.294042765986309,0.512268028641319
"ACAT1",73.0784135179029,0.283687895608342,0.113874735017064,2.49122771232645,0.0127302501572119,0.0537973238982299
"ACAT2",49.1736323566439,0.473354476619735,0.136437540265205,3.46938588675547,0.000521649615370325,0.00394520619188521
"ACBD3",68.14096258352,-0.175544947066148,0.123409813131735,-1.42245533488298,0.154894109082465,0.339646144074332
"ACBD4",4.6865415464838,0.703324652171768,0.466433839216081,1.50787655834281,0.131586123263683,0.305019578863103
"ACBD5",59.0305257419888,0.051433444198123,0.122620329725655,0.419452829014551,0.674885221883572,0.826259188342809
"ACBD6",35.8198529292137,0.0223070037931625,0.159127267400257,0.140183415184609,0.888515075273631,0.944367164845058
"ACBD7",8.16145871655671,-0.212855650455424,0.34557028132901,-0.615954733250829,0.537924396148738,0.729747289320839
"ACCS",3.39708611331909,-0.330439312525103,0.543116735584863,-0.608413055379825,0.542913554816954,0.734004316975128
"ACD",14.3407070965195,0.190343227014936,0.23909122894733,0.796111291296541,0.425967351822569,0.640889939786174
"ACE",0.309148877113577,-1.10955233728302,1.84097442053758,-0.602698399774084,0.546709346305471,NA
"ACE2",0.182333592892796,-0.379199924503372,2.03722002842947,-0.186135969218653,0.852338135420093,NA
"ACER2",1.16643045812625,-0.135353634142995,0.933043931301995,-0.145066732232124,0.884658184229604,0.942308865744502
"ACER3",52.1755022407551,-0.226200597439794,0.133496059942982,-1.69443650648871,0.0901823673678519,0.234081970360176
"ACHE",0.239591516673315,0.702818221328216,1.71670876603131,0.409398632566543,0.682247143000496,NA
"ACIN1",143.9100704522,0.165251103928809,0.0952625329512994,1.73469147637812,0.0827954668510836,0.22037504583033
"ACKR3",1.03285775386462,3.50364860030913,1.01090531841456,3.46585237656481,0.00052855340308851,0.0039908945201645
"ACLY",251.991537559853,0.202373242693185,0.0667077759109052,3.03372792646354,0.00241552166565095,0.0141147830214332
"ACO1",172.189298452562,0.160075807613506,0.0941381664937682,1.70043472882067,0.0890491840394649,0.231992599230279
"ACO2",55.1510839882854,-0.155109269496893,0.134889865118605,-1.14989565272757,0.250186851628847,0.462945750254019
"ACOT1",0.0573593092521848,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"ACOT11",0.256661978278012,0.702818393927223,1.68772107851651,0.416430417841907,0.677095074109706,NA
"ACOT13",14.1573277167609,0.382400888709328,0.254457473903036,1.50280863377212,0.132888398889273,0.307012662450991
"ACOT2",9.51162285260722,0.165964780533987,0.295138553746131,0.562328365533515,0.573892315550366,0.75852167192457
"ACOT4",0.740222622879405,-0.0300170794266184,1.06034690608269,-0.0283087348625484,0.977415913980223,0.994144285317385
"ACOT7",69.5348801779052,-0.244772779711834,0.129049940923657,-1.89672911091557,0.0578636995443926,0.169948873654798
"ACOT8",12.3295253419296,0.0990344316783894,0.305052343370561,0.32464733948327,0.74544799445118,0.870745498442343
"ACOT9",77.2802781456722,0.0688438096115159,0.107166808760101,0.642398615840344,0.520614398203318,0.714610708189699
"ACOX1",30.1442950787238,0.154247613262749,0.171445295529396,0.899689972748777,0.36828526106801,0.587951553330478
"ACOX2",2.2039881405036,-0.268965693580094,0.663794311603922,-0.405194333362384,0.685334669986422,0.833346061091983
"ACOX3",8.56172098249317,0.559759428792556,0.315749632767741,1.77279518549529,0.0762626514929667,0.207853676911139
"ACOXL",2.66569469130676,-1.74571838181258,0.701768239756569,-2.48759958475484,0.0128608441625387,0.0542006666528125
"ACP1",71.9128961751321,-0.289192865580262,0.13049581950135,-2.21610827599936,0.026684087594089,0.0960627153387206
"ACP2",21.8799287594397,0.0564828439037756,0.23178856304987,0.243682618161031,0.807476636324084,0.904671087342023
"ACP3",0.122380144774206,0.702810161526356,2.61709334566366,0.268546080976005,0.788279009505972,NA
"ACP6",15.8761624912204,-0.645475636402015,0.238557642222632,-2.70574285689674,0.00681517955795445,0.0325020831289663
"ACP7",0.86321874119917,-1.83501036751262,1.07957833967658,-1.69974729954507,0.0891784682170788,0.232242218411826
"ACRBP",0.0662959288836538,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"ACSBG1",0.062024952290797,-0.37920415148019,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"ACSF2",13.0823930350928,0.281936725832534,0.254496026333683,1.10782368547819,0.267937968846558,0.48398322681928
"ACSF3",8.09412272815064,-0.277323123470024,0.358718357764387,-0.7730943161046,0.43946656469122,0.651991094887074
"ACSL1",30.3882876007576,0.194987546311765,0.170646853825223,1.14263780398479,0.253189002829586,0.466015514757161
"ACSL3",79.3463537794728,-0.11005666512556,0.146202299362549,-0.752769728009846,0.45158830073059,0.661061652279976
"ACSL4",171.62655262516,0.0621608561102337,0.101838162755052,0.610388624741271,0.541604401645372,0.73287693896592
"ACSL5",121.550721408812,-0.542759522346639,0.0914967718344812,-5.93200734260328,2.99253238049506e-09,8.3562101361188e-08
"ACSL6",0.125929756117949,0.702810405088023,2.59286233598614,0.27105581169265,0.786348106848266,NA
"ACSM3",0.684557588052143,-0.244784160808399,1.37999341801297,-0.177380672699773,0.859209387541792,0.928018357872596
"ACSS1",7.83043113085959,0.277105029536758,0.359306599788564,0.771221652204056,0.440575562325338,0.653028693148675
"ACSS2",24.5015245052732,0.502656816407793,0.197659891297642,2.54303902075347,0.0109892955968884,0.0476592013417555
"ACSS3",11.1880328522055,-0.596594963082305,0.271030417469416,-2.20121036100911,0.0277211351510841,0.0987205321084798
"ACTA2",1.72463779024735,-1.11211184357265,0.753855828626022,-1.47523147177834,0.140150322993148,0.318592331285652
"ACTA2-AS1",0.48039630675145,0.633128592210463,1.46086756483007,0.433392189307803,0.664729873921271,0.819963986246966
"ACTB",3829.81772828675,0.238949916676414,0.0604308796222075,3.95410290517438,7.68223428853917e-05,0.000765905513335823
"ACTBL2",0.867037994397012,-0.886161054477544,1.1333450849547,-0.781898705205894,0.434274106024486,0.647063131924587
"ACTBP2",0.122380144774206,0.702810161526356,2.61709334566366,0.268546080976005,0.788279009505972,NA
"ACTG1",1835.61610041659,0.404238190620951,0.0560555692400493,7.21138320600873,5.53863424945897e-13,3.09940185943515e-11
"ACTG1P17",0.0615453296608321,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"ACTG1P20",1.62719405573382,1.16336125187227,0.821564568441678,1.41603143144173,0.156766302036652,0.342022125399254
"ACTG1P25",0.060403759978725,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"ACTG1P3",0.127414961885451,0.70281050353812,2.58300340460457,0.272090428640264,0.785552488853549,NA
"ACTG1P4",0.0615453296608321,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"ACTG2",0.130680355340771,0.702810713234988,2.56187759438412,0.274334228448548,0.783827782619827,NA
"ACTL10",0.238999255992112,-0.739871504656086,1.71776563409868,-0.430717374925421,0.66667388367951,NA
"ACTL6A",108.269374294002,-0.117709474175701,0.0900179529762598,-1.30762220516994,0.191001481525455,0.390558208429389
"ACTN1",442.975843166968,0.293513033450491,0.0580005055970846,5.06052542868255,4.1810269134566e-07,7.40751922705458e-06
"ACTN1-AS1",0.0643844264571169,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"ACTN2",0.123166506806092,-0.739872524078684,2.61164181206338,-0.28329785526528,0.776948521223652,NA
"ACTN4",720.302448163508,0.17794657187451,0.0546772054659103,3.25449280661307,0.00113595036901556,0.00760478495957449
"ACTR10",55.5249846563692,0.355587308660954,0.139339723472431,2.55194498596309,0.0107123432064493,0.0467944283975776
"ACTR1A",119.620162434698,0.444902300106768,0.0949971022101698,4.68332496208647,2.82258493591119e-06,4.15395903929751e-05
"ACTR1B",54.4380726955344,-0.185166698965962,0.129952776069736,-1.42487682499831,0.154192809805584,0.338697026666966
"ACTR2",451.84071614564,-0.160902420629127,0.0675462762263014,-2.38210645528486,0.0172139203642106,0.0683076225872041
"ACTR3",283.906470330796,0.188148773934017,0.076345032960466,2.46445337225078,0.0137222416461812,0.0570855124597432
"ACTR3-AS1",0.0596633477971475,0.342134923746383,3.06038250977364,0.111794823899869,0.910986091726001,NA
"ACTR3B",8.0538065119611,0.312220900586312,0.343542812814682,0.908826757364688,0.363441580165155,0.583913203233622
"ACTR3C",2.18003942805767,0.735688191366792,0.642833296596645,1.14444630553792,0.252438593835029,0.465127828630181
"ACTR5",12.8294164302362,-0.209466128665881,0.258318511262201,-0.810883152130226,0.417432776408604,0.63451387530249
"ACTR6",32.439595614465,-0.217385886585133,0.160780408962188,-1.35206700858845,0.176353880132258,0.369369023313533
"ACTR8",39.9194450592361,-0.116802167491877,0.143292641303741,-0.81513025671911,0.414997754096936,0.633451257298424
"ACTRT3",0.612607584059951,-0.00666456702695219,1.13302076790538,-0.00588212256627299,0.99530677228342,0.997791720120622
"ACVR1",20.6877062594887,-0.812337859680059,0.203336089361404,-3.99505007808147,6.46805797935934e-05,0.000659058066354984
"ACVR1B",16.7690123636196,0.099619230082263,0.250279396915817,0.398032084581739,0.690606535445945,0.836608699534878
"ACVR1C",0.32118093349255,-0.379198592957888,1.4987729991134,-0.253006021046685,0.800263560419016,NA
"ACVR2A",10.3149972161909,-0.392911770548966,0.329711312856406,-1.19168422564889,0.233385085555621,0.442959274800452
"ACVR2B",15.6480461816213,0.219059668446551,0.241871081584552,0.905687720133558,0.365101163992829,0.585359745135454
"ACVR2B-AS1",1.22702832560041,1.20356805608652,0.844516792387953,1.42515586064703,0.154112152256043,0.338680672843921
"ACVRL1",0.250773940644408,-0.73987150843929,1.69740965426282,-0.435882703141932,0.662921835285329,NA
"ACY1",0.0615453296608321,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"ACY3",0.0579957183170887,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"ACYP1",8.31060878677167,0.835625321824919,0.317928116307407,2.62834672041697,0.00858010134305349,0.039272640646074
"ACYP2",5.16791203917881,0.145378101479584,0.408838098636935,0.355588439444059,0.722148802513331,0.856369497623943
"ADA",1.99508823230491,-0.747731490604339,0.676895978754923,-1.10464755896424,0.269312334789593,0.485580951306998
"ADAL",10.4831647453046,-0.255324968886976,0.284789765227021,-0.89653842961471,0.369965265152833,0.589887172540328
"ADAM10",217.566843199083,0.617811693756037,0.0828630676637307,7.45581489045517,8.93140685698897e-14,5.71198453277847e-12
"ADAM11",0.189027532044951,0.342143972378605,2.01612866297413,0.16970344138349,0.865243367499546,NA
"ADAM12",1.56054079922626,2.81342990796662,0.903177090314072,3.11503683844358,0.00183921938444666,0.011267882711084
"ADAM15",119.357010612025,-0.32757053523277,0.0887453998919287,-3.69112692749905,0.000223262684333548,0.00191616545032838
"ADAM17",85.4691259402575,-0.623610336708939,0.129484355004645,-4.81610567304883,1.46387020977052e-06,2.30074640670388e-05
"ADAM18",0.0611415545152948,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"ADAM19",66.1841850702235,-0.718740530703713,0.141403326997853,-5.08291103160979,3.71693828117121e-07,6.73416050471202e-06
"ADAM20",0.062024952290797,-0.37920415148019,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"ADAM20P1",0.0662959288836538,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"ADAM21",0.0630305354283345,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"ADAM22",6.84681609291048,-0.047524545712055,0.342412123214688,-0.138793408556559,0.889613402781552,0.944556048805724
"ADAM23",1.48605848551749,-2.77321517762583,0.917549309166507,-3.02241541672021,0.00250766152488422,0.0145551345221009
"ADAM28",1.68971737105049,1.84707511201645,0.817616994686844,2.25909579181864,0.0238774268620266,0.0882949453746884
"ADAM32",0.119137272832383,-0.0185313073624873,2.64010017462501,-0.00701916826512821,0.994399559999369,NA
"ADAM33",0.0596633477971475,0.342134923746383,3.06038250977364,0.111794823899869,0.910986091726001,NA
"ADAM8",121.537360300567,-0.508069055612123,0.106316086205636,-4.77885401677991,1.76297133482411e-06,2.71548459319523e-05
"ADAM9",331.437645329598,0.338172001857929,0.0553219681369237,6.11279774105184,9.78994194629762e-10,2.99922327440879e-08
"ADAMTS1",34.9872744450562,-1.67962605998561,0.194398136937354,-8.64013455297093,5.61468566186419e-18,7.08369160139557e-16
"ADAMTS12",80.4964276981351,0.215953423291036,0.113409723025598,1.90418790849435,0.0568857159202048,0.167772680446838
"ADAMTS13",0.297417747622268,0.342145529133888,1.83925421406728,0.186024056118526,0.852425896527959,NA
"ADAMTS14",2.66725968531125,-0.629290643493099,0.586911107187072,-1.07220775989254,0.283626725774075,0.500672255538053
"ADAMTS15",69.9302869460575,1.48484918315838,0.158651291392835,9.35920010560625,8.03426139809417e-21,1.3765367862068e-18
"ADAMTS16",20.8510553611752,-0.41062643608961,0.236041062346629,-1.73963984065874,0.081922278926194,0.218825039105078
"ADAMTS17",1.68685959338744,-0.117758069050437,0.701225329948629,-0.167931853030842,0.866636890871426,0.931711656654564
"ADAMTS2",0.0644362932764093,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"ADAMTS3",2.29236537555327,-0.730111103468728,0.63340850418587,-1.15267019410665,0.249045779788397,0.461636633019465
"ADAMTS6",20.0546093194151,-1.51601795143334,0.310275118546986,-4.88604422595284,1.02882097525861e-06,1.68174057651813e-05
"ADAMTS7",0.858544465792431,-0.057643859633379,1.01352982593281,-0.0568743594499805,0.954645279437467,0.982961509817615
"ADAMTS8",0.0573593092521848,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"ADAMTS9",52.150954352914,-0.26023315249755,0.152452769883656,-1.70697556165196,0.0878265948093302,0.229843010138391
"ADAMTS9-AS2",0.431543530640931,1.65266904810606,1.39354564094674,1.18594540397204,0.235643860912667,0.4458439675182
"ADAMTSL1",19.7411952078167,-0.421334657438587,0.210321613868913,-2.00328748761501,0.0451464397344764,0.142384422631167
"ADAMTSL2",0.0584734399338352,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"ADAMTSL3",0.49342474795793,-2.45613031451502,1.17311382510439,-2.09368457003435,0.0362880883442892,0.121173634445823
"ADAMTSL4",8.48045167829369,0.3576958251415,0.358275556649203,0.998381883729035,0.318094214947533,0.536718725233053
"ADAMTSL4-AS1",0.543305460323403,-2.07820346220489,1.35220578941968,-1.53689880524531,0.124318092146787,0.294116345518771
"ADAMTSL5",5.93749708353505,-0.0776027919238268,0.377941021925216,-0.205330428352343,0.837313972108184,0.917218668002003
"ADAP1",2.64601834402859,-0.369423529815895,0.584966718856886,-0.631529141585703,0.527694601091548,0.720588967229018
"ADAP2",1.35096025943231,0.500679349575971,0.796013806320505,0.628983248280971,0.529360023252107,0.721761653209735
"ADAR",215.638380715826,-0.0305485136296606,0.0694255127237725,-0.44001855270707,0.659923670211247,0.815998804360201
"ADARB1",18.7988692758324,0.0655911902926548,0.230788296069253,0.284205011301668,0.776253275286822,0.891592993563849
"ADAT1",33.2314303048783,-0.340454913178325,0.194119546985368,-1.75384147792178,0.0794576736174872,0.214243946855156
"ADAT2",8.77758020612933,-0.566756315245015,0.328913233988563,-1.72311800401659,0.0848671876424023,0.224213226253879
"ADAT3",1.92476293645627,1.26949074519271,0.685051686552479,1.85313133317199,0.0638635367776426,0.182397941986361
"ADCK1",1.43024216836955,-0.366458689517745,0.852082859094346,-0.430074007012937,0.667141807333291,0.821452755050254
"ADCK2",11.3190871148393,0.417200122761077,0.279885123981916,1.49061199404093,0.13606339349712,0.312216894006785
"ADCK5",6.46032239024831,-0.377592508117573,0.444847305011485,-0.848813747692198,0.395984939129778,0.614706821615555
"ADCY10",0.0630305354283345,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"ADCY10P1",2.76239998840493,-0.0883024106822171,0.596642324271173,-0.147998905022507,0.882343632391761,0.940561097652113
"ADCY3",40.4259187821379,0.441915792831387,0.143931773632078,3.07031436964726,0.00213833564874197,0.0127692866322036
"ADCY6",23.5434754171911,0.0967299730886263,0.188631393671584,0.512798910116933,0.60809199223801,0.782451424674463
"ADCY7",26.8495983082073,-0.0566422059195094,0.198501187142891,-0.285349456770431,0.77537642606503,0.890858021436417
"ADCY9",35.2327275487642,0.865381392567034,0.166739404722375,5.19002328218643,2.10267787749545e-07,3.98647043495653e-06
"ADCYAP1R1",0.0615286905803538,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"ADD1",173.404675006952,0.342589768283718,0.0802916355298137,4.26681765819191,1.98281091508584e-05,0.000232410894253051
"ADD2",0.55077152320544,-2.08742275094793,1.45145472031191,-1.43815905638403,0.150388929386327,0.332764279659351
"ADD3",63.0326168217503,0.251892653827264,0.130133312363225,1.93565082800772,0.0529104806493794,0.159109783413237
"ADGRA2",0.300407172527731,0.342146310719086,1.65403161248848,0.206855968251011,0.836122344952773,NA
"ADGRA3",71.6276731849784,0.177031600452147,0.149873330957335,1.18120815305388,0.237520043209932,0.448232684208245
"ADGRB2",3.3102545235818,1.09018105475518,0.547646842167115,1.99066436764463,0.0465177985820366,0.145235997462656
"ADGRB3",0.373254927805893,-2.04812178385916,1.41071952137769,-1.45182777499173,0.146549498917555,NA
"ADGRD1",4.15405704200893,-0.14305162740712,0.479560627360842,-0.298297273056743,0.765476285394088,0.884567608350223
"ADGRD1-AS1",6.30788651843441,-1.15049232900364,0.400058932761702,-2.87580712436919,0.00402995879726315,0.0213627838764011
"ADGRE1",1.84190451906452,-1.72734043750139,0.747422198926581,-2.31106386722541,0.0208293274248239,0.0793057355285889
"ADGRE2",0.664741461637463,-0.272451785497917,1.14700552514278,-0.237533106446024,0.812243238761887,0.906207224659336
"ADGRE5",223.886196383794,-0.186074301972841,0.072398929080276,-2.57012506036548,0.0101661807535242,0.0449033279749868
"ADGRF1",58.3753800144136,0.538121791617326,0.119065604728265,4.51954023872338,6.19740683693882e-06,8.41561762064941e-05
"ADGRF3",0.55699121275075,-0.362275183195525,1.25719680799574,-0.288161074615735,0.77322344350684,0.889495936952132
"ADGRF4",1.48984741731504,-1.03004771863294,0.782254377591495,-1.31676823823522,0.18791632234609,0.386012836222474
"ADGRF5",636.545870263148,-0.166830161798899,0.0474330965547656,-3.5171678409458,0.00043617788119371,0.00339309228430847
"ADGRF5P1",0.36269970842273,-1.38516554339993,1.59349370818981,-0.869263264913333,0.384703150748212,NA
"ADGRG1",57.22352634017,-1.0680994368077,0.146130127443363,-7.30923496403348,2.6866761468057e-13,1.6066648010639e-11
"ADGRG2",1.03200400764361,-0.196064509560549,0.947587935533653,-0.206909039476248,0.836080896798739,0.916519011514448
"ADGRG6",66.7008160287097,0.597958872705741,0.121653736988547,4.91525281103393,8.86679632240152e-07,1.46317954057418e-05
"ADGRL1",27.4556790905985,-0.0558951519952193,0.196112857905642,-0.285015233535135,0.775632471087221,0.891078429946064
"ADGRL1-AS1",2.8404384871232,-0.526191347826047,0.526247309749136,-0.999893658509883,0.317361973654063,0.536004560103577
"ADGRL2",20.9015917271456,0.138472840013823,0.241538473882638,0.573295168210371,0.566444856392108,0.753269616424845
"ADGRV1",2.90076009821615,-2.09279154756046,0.632623530662567,-3.30811524726026,0.000939261484195186,0.00649804131488574
"ADH1C",0.478578380936195,0.649685482763325,1.33322229300132,0.487304694928832,0.626042421092406,0.792879059675216
"ADH5",90.8484859802777,0.0594867271698491,0.113105746139544,0.525939036699848,0.598930565034102,0.776238175340238
"ADH5P4",0.370196463140673,-0.733241660267122,1.47910876839488,-0.495732075919494,0.62008345323408,NA
"ADHFE1",0.792925573820482,-1.18241244245457,1.03722859956647,-1.13997284971585,0.254297612532027,0.467250399406789
"ADI1",86.4964609436117,0.382867987385936,0.110421567403227,3.4673297652787,0.000525656581161842,0.00397334533407628
"ADIPOQ",0.0611415545152948,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"ADIPOR1",91.8951726183252,-0.0466459428977189,0.0991546016929806,-0.470436491108622,0.638043198204635,0.800683923020519
"ADIPOR2",75.60007683086,-0.0614416950281632,0.11943864933132,-0.514420544540199,0.606957998555195,0.781750636097355
"ADIRF",0.183367636115274,-1.10054317089205,2.33054186213966,-0.472226304436192,0.636765266099836,NA
"ADIRF-AS1",6.25603644350803,0.227868806035825,0.44450432514956,0.512635745353333,0.608206144093462,0.782451424674463
"ADK",71.1347192583783,-0.190481261464379,0.107194113952663,-1.77697500768088,0.0755723519353508,0.206536648317999
"ADM",31.7734578258898,0.279126777137204,0.184531064739329,1.5126275759125,0.130374285501403,0.303184232632599
"ADM2",6.94215908926689,-3.53382525729022,0.641429002732536,-5.509300705512,3.60262017483915e-08,8.09015579068247e-07
"ADM5",0.671229732108501,0.219367612284794,1.09681661648348,0.200003910396718,0.841477522858855,0.919906599975948
"ADNP",118.819111053783,-0.284020612834223,0.108168999568516,-2.62571174705484,0.00864680083986187,0.0394711382444687
"ADNP-AS1",0.621730570522851,-1.18435162411005,1.19234513687456,-0.993295974028568,0.320565738947935,0.539511438893941
"ADNP2",39.7107750820542,-0.0851497229191581,0.144223343361239,-0.590401809684041,0.554921297623213,0.742928590431694
"ADO",45.7335475021697,-0.303252451246744,0.140210698713128,-2.16283389234941,0.0305539578069755,0.106325934414545
"ADORA1",0.621797701698232,0.572377559771703,1.23696832680784,0.462726124321064,0.643560690212227,0.804877591976227
"ADORA2A",0.250108845110934,1.44266615711852,1.89651604048491,0.760692831656543,0.446840557393427,NA
"ADORA2B",76.1729457110279,-0.84936462925691,0.116342500137118,-7.30055335114742,2.86586625316337e-13,1.68527507887293e-11
"ADORA2BP1",0.0615453296608321,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"ADPGK",38.6706590220842,0.054320879201466,0.15795961535065,0.343890931114771,0.730928312320789,0.862203409977723
"ADPRH",0.907641224613033,-1.02693633755322,0.971377643665485,-1.05719577164458,0.29042224919614,0.508963249696177
"ADPRHL1",6.43261650026736,-0.182186501800715,0.379882756186398,-0.47958613238902,0.631521709053361,0.796977879698695
"ADPRM",10.209528051861,-1.71457449565535,0.345485733998507,-4.96279390703514,6.94863031851155e-07,1.17030450922698e-05
"ADPRS",25.0679468955081,-0.174419738922706,0.218668520948099,-0.797644481091564,0.425076830447098,0.640386968401661
"ADRA1B",1.93029380707151,0.644826597495063,0.686296519851238,0.939574336811201,0.347435945136148,0.567594590535546
"ADRA2C",0.252896746263618,0.702818357498234,1.69388056310108,0.414916123844969,0.678203305891725,NA
"ADRB1",0.250014888438357,-1.47219579670595,1.89517271667727,-0.776813524039693,0.43726879657464,NA
"ADRB2",47.0492886946446,-0.656968935751731,0.154536809592999,-4.25121327068923,2.1261558352634e-05,0.000247540190283435
"ADRM1",113.814126065621,-0.231276301851854,0.0953168389268792,-2.4263950048666,0.0152496621946526,0.0620266154564445
"ADSL",80.7273076847669,0.0734139453957905,0.101714273086807,0.721766406698261,0.470438106373081,0.677144629272946
"ADSS1",0.252889389787601,-0.0185265758310789,1.69389272191599,-0.0109372781353728,0.991273488622369,NA
"ADSS2",114.378527960436,-0.0465813187376054,0.0920429561595134,-0.506082384586589,0.612798816167369,0.784323708454371
"ADTRP",2.01885691017805,-4.08287446534129,0.963420389818823,-4.237895012902,2.25625224615732e-05,0.000261153199934707
"AEBP2",30.998678921535,-0.310521232088391,0.166709802042238,-1.86264531709849,0.0625121840810493,0.179839156442123
"AEN",31.5958861220813,-0.448639030715616,0.20281042065957,-2.21211035042763,0.0269590411289524,0.0966264392529963
"AFAP1",260.630128768098,0.167279009253233,0.0668475863374214,2.50239415390215,0.0123356505122979,0.0524491905054139
"AFAP1-AS1",32.5377481262394,-0.115604281197185,0.192148625138091,-0.601639908243445,0.547413857951303,0.737287414659179
"AFAP1L1",17.7596026558671,-0.370601758289922,0.206698315768476,-1.79295973899001,0.0729793619810583,0.201794697265018
"AFAP1L2",43.5304407226636,0.797822688715415,0.175048904918119,4.55771310930854,5.17136086936625e-06,7.17681461450648e-05
"AFDN",130.272619546265,0.11116076254199,0.0806519910858618,1.37827673000222,0.168117864895043,0.357953318351244
"AFDN-DT",0.119326695594295,0.702805305879878,3.06038250977364,0.229646230049805,0.818366680370995,NA
"AFF1",85.2954305100749,0.0242970430626522,0.108745869538701,0.223429571768749,0.823201191040862,0.911035576496418
"AFF1-AS1",2.35635663664099,-0.632521279184222,0.602366146204365,-1.05006113502538,0.29369000595292,0.51211593456717
"AFF2",0.0573593092521848,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"AFF3",47.4512134686565,-1.33212753077366,0.150854056982769,-8.83057146368841,1.04142263801771e-18,1.45988518893029e-16
"AFF4",193.432391772766,-0.291756563601309,0.102884239900363,-2.83577507968039,0.00457146281278521,0.023681508367239
"AFG1L",8.51371288619265,0.619111654633571,0.334266567235653,1.8521494977902,0.0640043584210312,0.18273040242071
"AFG3L1P",15.6539106432059,0.0702580448607806,0.239484673723296,0.293371779364711,0.769237993746107,0.887036271343102
"AFG3L2",98.613706162011,-0.17660460085044,0.0986706792890451,-1.78983870510403,0.0734798449435552,0.202613409125106
"AFMID",13.9047656216228,-0.0199236008501769,0.255669142964483,-0.0779272798397286,0.937885899215471,0.974250038122178
"AFP",0.124115062513019,-0.0185311188693904,2.60512986059166,-0.0071133186678002,0.994324440722155,NA
"AFTPH",46.0927230504731,-0.588303155844133,0.189999148224922,-3.09634628018278,0.00195921416174364,0.0118578168934488
"AGA",14.6676646826133,-0.674536342420751,0.247439326959111,-2.72606764135039,0.00640938620008543,0.0308959575146876
"AGAP1",36.7282837751256,0.189039815967843,0.174579794442813,1.08282757790603,0.278884962239685,0.495501921132038
"AGAP1-IT1",0.0643844264571169,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"AGAP10P",0.126061070856669,0.702805499490006,3.04394316181462,0.230886538325189,0.81740294907256,NA
"AGAP11",0.127862339399822,-0.739872503435924,2.58006488172371,-0.286765076598239,0.774292205162569,NA
"AGAP12P",0.119137272832383,-0.0185313073624873,2.64010017462501,-0.00701916826512821,0.994399559999369,NA
"AGAP13P",1.27760829977113,-1.025535249565,0.902948394277177,-1.13576285872457,0.256055825169325,0.469424404451769
"AGAP2",0.691113440412513,-1.9186948734806,1.14981004056396,-1.66870596515188,0.0951756663877062,0.243429395158236
"AGAP2-AS1",5.64336718036537,0.0778336803361971,0.382136559119922,0.203680277321415,0.838603355530084,0.918201660928534
"AGAP3",49.9951596586601,0.275566114032523,0.170780229256739,1.61357151955954,0.106620398578671,0.264039595195361
"AGAP4",0.561877517553174,1.51809994899792,1.33584274681549,1.13643612065635,0.255774085895659,0.469032687418456
"AGAP5",0.0630305354283345,0.342134923746382,3.06038250977364,0.111794823899869,0.910986091726001,NA
"AGAP6",0.246926536445027,-0.0185266046772371,1.70391270651536,-0.0108729775923354,0.991324789982385,NA
"AGAP7P",0.12377835993961,-0.739872521313036,2.60743342580698,-0.283755095716031,0.776598068991905,NA
"AGBL1",0.0615286905803538,-0.379204151480189,3.06038250977364,-0.123907436495001,0.901388564855365,NA
"AGBL2",0.738215756902564,-1.01868089686414,1.11698712352929,-0.911989829968197,0.361774071252894,0.581925076418781
